date,time,text,nearest_match,match_result,source,text_lr,lr_pred,lr_proba_pos,vader_proba_pos,vader_pred,claude_label,claude_pred,claude_proba_pos,lr_label,vader_label,agreement,text_clean,lr3_pred,lr3_proba,lr3_label
2024-07-10,21:01:00,"#EURO2024 Finale! ??????

???? @SEFutbol ?? @England ??????????????

#ESPENG | #ESP | #ENG",SF: England 2-1 Netherlands,1.0,euro2024_domain,euro finale espeng esp eng,1,0.5195400941670673,0.5,1,neutral,1,0.5,positive,positive,all_agree,euro finale espeng esp eng,1,0.2991547381619189,neutral
2024-07-10,21:03:00,"We have to win the cup, guys",SF: England 2-1 Netherlands,1.0,euro2024_domain,win cup guys,1,0.9759138385284444,0.79295,1,positive,1,0.85,positive,positive,all_agree,win cup guys,2,0.6964623987134378,positive
2024-07-10,21:05:00,"Dilan-Engin Polat iddianamesi öncül suçu sanal bahis olarak belirlemi? ancak elde üç gizli tan???n hukuki de?eri çok tart???l?r ifadeleri d???nda hiçbir ?ey yok. Kripto cüzdanlar? varken, para aklamak için neden ?irket kurup sahte faturalarla ?i?irilmi? gelirler yaratt?klar? sorusu da ortada duruyor.",SF: England 2-1 Netherlands,1.0,euro2024_domain,dilan engin polat iddianamesi sanal bahis olarak belirlemi ancak elde gizli tan hukuki eri tart ifadeleri nda bir yok kripto zdanlar varken para aklamak neden irket kurup sahte faturalarla irilmi gelirler yaratt klar sorusu ortada duruyor,1,0.6293751761838606,0.5,1,neutral,1,0.5,positive,positive,all_agree,dilan engin polat iddianamesi sanal bahis olarak belirlemi ancak elde gizli tan hukuki eri tart ifadeleri nda bir yok kripto zdanlar varken para aklamak neden irket kurup sahte faturalarla irilmi gelirler yaratt klar sorusu ortada duruyor,1,0.2466899739032996,neutral
2024-07-10,21:13:00,"??Congrats, Ollie Watkins! ??????

#EURO2024 | #NEDENG | #ENG",SF: England 2-1 Netherlands,1.0,euro2024_domain,congrats ollie watkins euro nedeng eng,1,0.891382408738685,0.843,1,positive,1,0.85,positive,positive,all_agree,congrats ollie watkins euro nedeng eng,2,0.8914478724793555,positive
2024-07-10,21:19:00,"???? #Respect & Chapeau, @OnsOranje! ??????

#EURO2024 | #NEDENG | #NED",SF: England 2-1 Netherlands,1.0,euro2024_domain,respect chapeau euro nedeng ned,1,0.637884879009779,0.8271999999999999,1,positive,1,0.85,positive,positive,all_agree,respect chapeau euro nedeng ned,2,0.795857450516696,positive
2024-07-10,21:20:00,"???? npo ????????? ???? ?????? ?? ????? ??????? ??? ???? ??? ???? ??? ?? ??????? !!!
????? ?? ???? ?????? ??? ????? ?????
#Euro2024 #NEDENG",SF: England 2-1 Netherlands,1.0,euro2024_domain,npo euro nedeng,1,0.6537176045644519,0.5,1,neutral,1,0.5,positive,positive,all_agree,npo euro nedeng,1,0.3703537661984637,neutral
2024-07-10,21:33:00,Ollie Watkins to the entire nation:,SF: England 2-1 Netherlands,1.0,euro2024_domain,ollie watkins entire nation,1,0.9234336155793144,0.5,1,neutral,1,0.5,positive,positive,all_agree,ollie watkins entire nation,1,0.2598443535177884,neutral
2024-07-10,21:33:00,"?????????????? Partytime @BellinghamJude & Co. in @stadtdortmund! ??????

#EURO2024 | #NEDENG | @England",SF: England 2-1 Netherlands,1.0,euro2024_domain,partytime euro nedeng,1,0.6537176045644519,0.5,1,positive,1,0.85,positive,positive,all_agree,partytime euro nedeng,1,0.3703537661984637,neutral
2024-07-10,21:59:00,"Ollie Watkins. England hero. 

#UCL",SF: England 2-1 Netherlands,1.0,euro2024_domain,ollie watkins england hero ucl,1,0.7335196708195395,0.7787,1,positive,1,0.85,positive,positive,all_agree,ollie watkins england hero ucl,1,0.08011781738107573,neutral
2024-07-11,02:40:00,"?? Londradaki Türk çetesinin karanl?k lideri Moldovada öldürüldü

Kaskl? ve elektrikli scooter kullanan sald?rgan Erene üçü ba??na isabet eden yedi kur?un s?kt?ktan sonra olay yerinden uzakla?t?.

Cengiz Erdinç'in (@cengizerdinc) haberi...

kisadalga.net/haber/detay/lo",Tournament window,,euro2024_domain,londra daki etesinin karanl lideri moldova kaskl elektrikli scooter kullanan sald rgan eren isabet eden yedi kur ktan sonra olay yerinden uzakla cengiz erdin haberi kisadalga net haber detay,1,0.5413068063737965,0.5,1,neutral,1,0.5,positive,positive,all_agree,londra daki etesinin karanl lideri moldova kaskl elektrikli scooter kullanan sald rgan eren isabet eden yedi kur ktan sonra olay yerinden uzakla cengiz erdin haberi kisadalga net haber detay,1,0.11676138642718406,neutral
2024-07-11,03:22:00,Only 5 people predicted correctly this time man,Tournament window,,euro2024_domain,people predicted correctly time man,0,0.497748809671383,0.5,1,neutral,1,0.5,negative,positive,all_disagree,only people predicted correctly time man,1,0.1854796531001658,neutral
2024-07-11,04:25:00,"Spain 
Love it
Thanks @euro2024Beers for doing giveaway
$BEER",Tournament window,,euro2024_domain,spain love thanks giveaway beer,1,0.9939518017403456,0.8982,1,neutral,1,0.5,positive,positive,all_agree,spain love thanks doing giveaway beer,2,0.9989410929748199,positive
2024-07-11,05:56:00,Comment with video or banners for a higher chance to win! #EURO2024,Tournament window,,euro2024_domain,comment video banners higher chance win euro,1,0.867117477634151,0.86315,1,neutral,1,0.5,positive,positive,all_agree,comment video banners higher chance win euro,2,0.9217259762998687,positive
2024-07-11,06:49:00,"Lets go ENGLAND
@euro2024Beers 
 $BEER",Tournament window,,euro2024_domain,lets england beer,1,0.9084600537082176,0.5,1,positive,1,0.85,positive,positive,all_agree,lets england beer,1,0.4544215479402399,neutral
2024-07-11,07:02:00,"How's your goal shouting skill? Better than mine?

Check out this #EURO2024 gameplay video and see if you can beat my score! ?? Let's hit 4M points together and unlock even more $BEER rewards! 

??uefaeuro2024.top/#game",Tournament window,,euro2024_domain,goal shouting skill better mine check euro gameplay video see beat score let hit points together unlock even beer rewards uefaeuro top game,1,0.9812496971491858,0.9163,1,neutral,1,0.5,positive,positive,all_agree,how goal shouting skill better than mine check euro gameplay video see can beat score let hit points together unlock even more beer rewards uefaeuro top game,2,0.9694808835723155,positive
2024-07-11,07:30:00,"#OnThisDay in 2?0?2?1?

?? #EURO2020 Champion @Azzurri ?????? 

#OTD | @Azzurri_En | @chiellini",Tournament window,,euro2024_domain,onthisday euro champion otd,1,0.8537508443548142,0.85295,1,neutral,1,0.5,positive,positive,all_agree,onthisday euro champion otd,1,0.30989259782739675,neutral
2024-07-11,07:46:00,"England ... Yes
@euro2024Beers ... Amazing
 $BEER.... Perfect",Tournament window,,euro2024_domain,england yes amazing beer perfect,1,0.998893378976494,0.94035,1,positive,1,0.85,positive,positive,all_agree,england yes amazing beer perfect,2,0.9998565780579552,positive
2024-07-11,07:48:00,"Hope #ENGLAND Will be the champion
@euro2024Beers and $BEER",Tournament window,,euro2024_domain,hope england champion beer,1,0.9350156684274514,0.88915,1,positive,1,0.85,positive,positive,all_agree,hope england will champion beer,2,0.7770186413127116,positive
2024-07-11,07:59:00,"But with the final match of #EURO2024 coming up, why not join us with some $BEER ?? instead of water? ??

Lets cheer for the match and salute to the legendary by sending some $BEER tokens to #Messi and #Ronaldinho's crypto wallet after launch??
#Beers $BEER #water $water",Tournament window,,euro2024_domain,final match euro coming join beer instead water let cheer match salute legendary sending beer tokens messi ronaldinho crypto wallet launch beers beer water water,1,0.8995702573395286,0.8110999999999999,1,neutral,1,0.5,positive,positive,all_agree,final match euro coming why join some beer instead water let cheer match salute legendary sending some beer tokens messi ronaldinho crypto wallet after launch beers beer water water,2,0.8646531213816422,positive
2024-07-11,08:05:00,"#OnThisDay in 2?0?1?0?

Partytime @SEFutbol ??????

#ThursdayVibes | @SpainIsFootball",Tournament window,,euro2024_domain,onthisday partytime thursdayvibes,1,0.5620084930713029,0.5,1,neutral,1,0.5,positive,positive,all_agree,onthisday partytime thursdayvibes,1,0.19583296532701724,neutral
2024-07-11,08:09:00,"All my support for ENGLAND, @euro2024Beers and $BEERS",Tournament window,,euro2024_domain,support england beers,1,0.7225726451126282,0.70095,1,positive,1,0.85,positive,positive,all_agree,all support england beers,2,0.5806429647329171,positive
2024-07-11,08:31:00,Selçuk Özda?a sald?ranlara ceza ç?kt? halktv.com.tr/gundem/selcuk-,Tournament window,,euro2024_domain,sel zda sald ranlara ceza halktv com gundem selcuk,1,0.8465407640210325,0.5,1,neutral,1,0.5,positive,positive,all_agree,sel zda sald ranlara ceza halktv com gundem selcuk,2,0.8332729881393438,positive
2024-07-11,08:32:00,"Huge congrats to all the #EURO2024 $BEER Zealy Sprint winners who crushed it and grabbed a piece of the $2000 prize pool! ????

Your rewards are on the way and will be distributed at  UTC today! ????

Keep support and check your wallets! 

Winners list: t.me/EURO2024CH/54
#ZealyCampaign #Sprint #zealy",Tournament window,,euro2024_domain,huge congrats euro beer zealy sprint winners crushed grabbed piece prize pool rewards way distributed utc today keep support check wallets winners list euro zealycampaign sprint zealy,1,0.980492352608551,0.982,1,neutral,1,0.5,positive,positive,all_agree,huge congrats all euro beer zealy sprint winners crushed grabbed piece prize pool rewards way will distributed utc today keep support check wallets winners list euro zealycampaign sprint zealy,2,0.9701292763152018,positive
2024-07-11,08:33:00,"?? One more round of funding for the #EURO2024 climate fund!

30 more amateur clubs in Germany have received a share of almost 700,000 for sustainable infrastructure, helping them improve their operations relating to:

?? Energy
?? Water
??? Waste
?? Mobility

More: ??",Tournament window,,euro2024_domain,one round funding euro climate fund amateur clubs germany received share almost sustainable infrastructure helping improve operations relating energy water waste mobility,0,0.3860393331359016,0.8907499999999999,1,neutral,1,0.5,negative,positive,all_disagree,one more round funding euro climate fund more amateur clubs germany received share almost sustainable infrastructure helping improve operations relating energy water waste mobility more,1,0.3619241229862162,neutral
2024-07-11,08:35:00,"???? @HKane ??

#EURO2024 | #NEDENG | #Kane",Tournament window,,euro2024_domain,euro nedeng kane,1,0.7036178657842213,0.5,1,neutral,1,0.5,positive,positive,all_agree,euro nedeng kane,1,0.059338868449108025,neutral
2024-07-11,08:38:00,"???? EURO PODCAST!

Reaction following Englands 2-1 semi-final win against the Netherlands... 

Plus, a preview of Sundays final ???

#EURO2024",Tournament window,,euro2024_domain,euro podcast reaction following england semi final win netherlands plus preview sunday final euro,1,0.922956406832,0.86145,1,positive,1,0.85,positive,positive,all_agree,euro podcast reaction following england semi final win against netherlands plus preview sunday final euro,1,0.40743833717994166,neutral
2024-07-11,08:42:00,"??In just 2 hours, $BEER will be LIVE on #PancakeSwap!??

Join us in celebrating #EURO2024 with the hottest memecoin of the season??

?? Check out the buzz about $BEER on #Yahoo Finance & #Binance Square: shorturl.at/hxHSZ",Tournament window,,euro2024_domain,hours beer live pancakeswap join celebrating euro hottest memecoin season check buzz beer yahoo finance binance square shorturl hxhsz,1,0.99405552528144,0.8996500000000001,1,neutral,1,0.5,positive,positive,all_agree,just hours beer will live pancakeswap join celebrating euro hottest memecoin season check buzz about beer yahoo finance binance square shorturl hxhsz,2,0.8550292513117089,positive
2024-07-11,08:57:00,"?????????????? Watkins doing what he does best ??

#UECL",Tournament window,,euro2024_domain,watkins best uecl,1,0.9999568336143944,0.86595,1,positive,1,0.85,positive,positive,all_agree,watkins doing best uecl,2,0.8267534232577018,positive
2024-07-11,09:08:00,"$BEER token @euro2024Beers ?? The hottest #EURO2024 themed #memecoin of the summer LAUNCHING TODAY 11am UTC on #PancakeSwap!!

$BEER Contract: 0xd533fa739d24871108cD868064b71D9c705a5126

Team has a massive BuyBack & Burning Plan during the FINAL this Sunday. NOT TO MISS

uefaeuro2024.top/

PreListed on CMC: coinmarketcap.com/currencies",Tournament window,,euro2024_domain,beer token hottest euro themed memecoin summer launching today utc pancakeswap beer contract team massive buyback burning plan final sunday miss uefaeuro top prelisted cmc coinmarketcap com currencies,1,0.9680351218201512,0.72305,1,neutral,1,0.5,positive,positive,all_agree,beer token hottest euro themed memecoin summer launching today utc pancakeswap beer contract team massive buyback burning plan during final sunday miss uefaeuro top prelisted cmc coinmarketcap com currencies,2,0.7514588608850679,positive
2024-07-11,09:19:00,"Wow, that's nice! Over 850k now??

It seems we can hit 4M today! Play together: uefaeuro2024.top/#game",Tournament window,,euro2024_domain,wow nice seems hit today play together uefaeuro top game,1,0.9914251308894076,0.93665,1,neutral,1,0.5,positive,positive,all_agree,wow nice over now seems can hit today play together uefaeuro top game,2,0.9855368676082154,positive
2024-07-11,09:31:00,"Dilan ve Engin Polat, bahisçi Derkan Ba?erin kara paras?n? aklamakla suçlan?yor.
Gel gör ki
Bir gizli ve iki tutuklu tan???n iddialar?ndan ba?ka dayanak yok.
?ddialar somut delillerle do?rulanm?yor.
Bu iddianameyle Polatlar? bir gün bile tutamazs?n?z halktv.com.tr/makale/dilan-v",Tournament window,,euro2024_domain,dilan engin polat bahis derkan kara paras aklamakla lan yor gel bir gizli iki tutuklu tan iddialar ndan dayanak yok ddialar somut delillerle rulanm yor iddianameyle polatlar bir bile tutamazs halktv com makale dilan,1,0.794920907719462,0.5,1,neutral,1,0.5,positive,positive,all_agree,dilan engin polat bahis derkan kara paras aklamakla lan yor gel bir gizli iki tutuklu tan iddialar ndan dayanak yok ddialar somut delillerle rulanm yor iddianameyle polatlar bir bile tutamazs halktv com makale dilan,2,0.7517351554181577,positive
2024-07-11,10:02:00,"The technique from Mika Biereth ??

#UECL",Tournament window,,euro2024_domain,technique mika biereth uecl,0,0.2860115944840045,0.5,1,neutral,1,0.5,negative,positive,all_disagree,technique mika biereth uecl,1,0.12754260628403583,neutral
2024-07-11,10:03:00,"Esad yönetiminin CHPnin Suriyeyi ziyaret talebini kabul etti?i bilgisi do?ru de?il. 
Esad yönetimi ile CHP aras?ndaki diyalogun sürdü?ü, ancak ?u ana kadar bir Evet yan?t?n?n gelmedi?i ifade ediliyor.",Tournament window,,euro2024_domain,esad netiminin chp nin suriye ziyaret talebini kabul etti bilgisi esad netimi ile chp aras ndaki diyalogun ancak ana kadar bir evet yan gelmedi ifade ediliyor,1,0.5566720503123946,0.5,1,neutral,1,0.5,positive,positive,all_agree,esad netiminin chp nin suriye ziyaret talebini kabul etti bilgisi esad netimi ile chp aras ndaki diyalogun ancak ana kadar bir evet yan gelmedi ifade ediliyor,1,0.16348169851274164,neutral
2024-07-11,10:14:00,"CHP Esad ile görü?me talebinde bulunarak do?ru bir hamle yapt???n?, ancak geç kald???n? dü?ünüyorum. 
Esad, Erdo?anla görü?meye haz?rlan?rken, ana muhalefetle temas kurmak istemeyebilir.
Do?ru karar, yanl?? zaman.",Tournament window,,euro2024_domain,chp esad ile talebinde bulunarak bir hamle yapt ancak kald yorum esad erdo meye haz rlan rken ana muhalefetle temas kurmak istemeyebilir karar yanl zaman,1,0.5566720503123946,0.5,1,neutral,1,0.5,positive,positive,all_agree,chp esad ile talebinde bulunarak bir hamle yapt ancak kald yorum esad erdo meye haz rlan rken ana muhalefetle temas kurmak istemeyebilir karar yanl zaman,1,0.13945934124054404,neutral
2024-07-11,10:18:00,So question is... Is it coming home lads? ????,Tournament window,,euro2024_domain,question coming home lads,1,0.674963942917453,0.5,1,positive,1,0.85,positive,positive,all_agree,question coming home lads,1,0.06519029167660961,neutral
2024-07-11,10:30:00,Suriye resmi kaynaklar? da do?rulam?yor.,Tournament window,,euro2024_domain,suriye resmi kaynaklar rulam yor,1,0.5620084930713029,0.5,1,neutral,1,0.5,positive,positive,all_agree,suriye resmi kaynaklar rulam yor,1,0.17736168019167406,neutral
2024-07-11,10:31:00,"??? Fußball & Grillen gehört einfach zusammen, das weiß auch @DietmarHamann - Überzeugt euch jetzt von der gesamten Produktpalette beim offiziellen BBQ Partner der EURO 2024 @Hellmanns. ?????

#EURO2024 | #UpYourGame",Tournament window,,euro2024_domain,ball grillen geh einfach zusammen das wei auch berzeugt euch jetzt von der gesamten produktpalette beim offiziellen bbq partner der euro euro upyourgame,1,0.8589705405893718,0.5,1,neutral,1,0.5,positive,positive,all_agree,ball grillen geh einfach zusammen das wei auch berzeugt euch jetzt von der gesamten produktpalette beim offiziellen bbq partner der euro euro upyourgame,2,0.6984305058411777,positive
2024-07-11,11:00:00,"The #UEL first qualifying round is today!

Follow live ????",Tournament window,,euro2024_domain,uel first qualifying round today follow live,1,0.9721208163420936,0.5,1,neutral,1,0.5,positive,positive,all_agree,uel first qualifying round today follow live,1,0.3111357265052984,neutral
2024-07-11,11:02:00,Stay tuned for the announcement,Tournament window,,euro2024_domain,stay tuned announcement,1,0.8443428248037581,0.5,1,neutral,1,0.5,positive,positive,all_agree,stay tuned announcement,1,0.02976897137751489,neutral
2024-07-11,11:05:00,"Nikita Haikin ??

#UECL",Tournament window,,euro2024_domain,nikita haikin uecl,1,0.5620084930713029,0.5,1,neutral,1,0.5,positive,positive,all_agree,nikita haikin uecl,1,0.17736168019167406,neutral
2024-07-11,11:05:00,"The wildest #memecoin of this summer is coming! Buy $BEER enjoys the green candles??????

??Buy #EURO2024 $BEER now: pancakeswap.finance/swap?cha

??CA: 0xd533fa739d24871108cD868064b71D9c705a5126

??Chart: dex.guru/token/bsc/0xd533fa7",Tournament window,,euro2024_domain,wildest memecoin summer coming buy beer enjoys green candles buy euro beer pancakeswap finance swap cha chart dex guru token bsc,1,0.8369831068128908,0.83795,1,neutral,1,0.5,positive,positive,all_agree,wildest memecoin summer coming buy beer enjoys green candles buy euro beer now pancakeswap finance swap cha chart dex guru token bsc,1,0.19808977674024117,neutral
2024-07-11,11:09:00,"#EURO2024 $BEER LP burnt??
100% safe and secure to go 100x?

?? $BEER CA: 0xd533fa739d24871108cD868064b71D9c705a5126

Proof link: bscscan.com/tx/0x2d10279b79c",Tournament window,,euro2024_domain,euro beer burnt safe secure beer proof link bscscan com,1,0.8311846971111864,0.86995,1,neutral,1,0.5,positive,positive,all_agree,euro beer burnt safe secure beer proof link bscscan com,2,0.5098014937204436,positive
2024-07-11,11:13:00,"Erling Haaland 2023/24 by numbers :

?? 29 starts
?? 27 goals
??? 8 assists

Worth the £15.0m new price tag ? #fpl",Tournament window,,euro2024_domain,erling haaland numbers starts goals assists worth new price tag fpl,1,0.9008033950108674,0.71645,1,neutral,1,0.5,positive,positive,all_agree,erling haaland numbers starts goals assists worth new price tag fpl,1,0.09836695593009419,neutral
2024-07-11,11:14:00,"$BEER tokens are locked as we announced before:

?? Offline Events Funds: 4.5B (10%) - locked 2 years
?? Team & Advisor: 1.8B (4%) - locked 5 years
?? CEXs Reserves: 4.5B (10%) - locked 1 year
?? Marketing: 4.5B (10%) - locked 1 year

Check lockers on #PinkSale: pinksale.finance/pinklock/bs
pinksale.finance/pinklock/bs
pinksale.finance/pinklock/bs
pinksale.finance/pinklock/bs",Tournament window,,euro2024_domain,beer tokens locked announced offline events funds locked years team advisor locked years cexs reserves locked year marketing locked year check lockers pinksale pinksale finance pinklock pinksale finance pinklock pinksale finance pinklock pinksale finance pinklock,1,0.7843640692813469,0.32365,0,neutral,1,0.5,positive,negative,all_disagree,beer tokens locked announced before offline events funds locked years team advisor locked years cexs reserves locked year marketing locked year check lockers pinksale pinksale finance pinklock pinksale finance pinklock pinksale finance pinklock pinksale finance pinklock,1,0.22221182972340417,neutral
2024-07-11,11:27:00,"100%??Thank you all community members for supporting??

The next target is to send $BEER price to the moon??Burning campaign starts shortly??

??Buy #EURO2024 $BEER from PancakeSwap: pancakeswap.finance/swap?cha

??Chart: dex.guru/token/bsc/0xd533fa7",Tournament window,,euro2024_domain,thank community members supporting next target send beer price moon burning campaign starts shortly buy euro beer pancakeswap pancakeswap finance swap cha chart dex guru token bsc,1,0.8043181246835228,0.7969999999999999,1,neutral,1,0.5,positive,positive,all_agree,thank all community members supporting next target send beer price moon burning campaign starts shortly buy euro beer pancakeswap pancakeswap finance swap cha chart dex guru token bsc,1,0.3561257504794817,neutral
2024-07-11,11:28:00,"The Copa America final is this weekend! ???? vs ????

Argentina, the current World Champions led by Leo Messi, dominated Canada in the semi-finals to reach the final ??

Colombia's captain, James Rodriguez, made a significant comeback, earning Man of the Match honors in 4 out of 5 games! Can he do it again in the final?

Who do you think will win the grand finale of Copa America? ??",Tournament window,,euro2024_domain,copa america final weekend argentina current world champions led leo messi dominated canada semi finals reach final colombia captain james rodriguez made significant comeback earning man match honors games final think win grand finale copa america,1,0.9726599357757956,0.9756,1,neutral,1,0.5,positive,positive,all_agree,copa america final weekend argentina current world champions led leo messi dominated canada semi finals reach final colombia captain james rodriguez made significant comeback earning man match honors games can again final think will win grand finale copa america,2,0.9327532146320509,positive
2024-07-11,11:41:00,"?? Harwood-Bellis [£4.0m]
?? 40 starts
?? 2 goals
??? 3 assists",Tournament window,,euro2024_domain,harwood bellis starts goals assists,1,0.8420427213730612,0.5,1,neutral,1,0.5,positive,positive,all_agree,harwood bellis starts goals assists,1,0.13028857569633798,neutral
2024-07-11,11:41:00,"?? Davis [£4.5m]
?? 43 starts
?? 2 goals
??? 21 assists",Tournament window,,euro2024_domain,davis starts goals assists,1,0.778979791425776,0.5,1,neutral,1,0.5,positive,positive,all_agree,davis starts goals assists,1,0.08042649561672313,neutral
2024-07-11,11:41:00,"???? Newly promoted teams budget defenders price reveals

?? Pereira [£4.5m]
?? 39 starts
?? 3 goals
??? 3 assists

Are you interested in any one of them ? #fpl",Tournament window,,euro2024_domain,newly promoted teams budget defenders price reveals pereira starts goals assists interested any one fpl,1,0.8119806970181161,0.88785,1,neutral,1,0.5,positive,positive,all_agree,newly promoted teams budget defenders price reveals pereira starts goals assists interested any one fpl,1,0.15000013051791208,neutral
2024-07-11,11:49:00,"2,700,000,000 $BEER TOKENS BURNT??????

TXN LINK: bscscan.com/tx/0x101ab84d63e",Tournament window,,euro2024_domain,beer tokens burnt txn link bscscan com,1,0.634144401039983,0.5,1,neutral,1,0.5,positive,positive,all_agree,beer tokens burnt txn link bscscan com,1,0.2571470689330583,neutral
2024-07-11,12:05:00,"Richarlison [£7.0m]
?? 18 starts
?? 11 goals
??? 4 assists
?? 122 fpl pts",Tournament window,,euro2024_domain,richarlison starts goals assists fpl pts,1,0.8754250667319771,0.5,1,neutral,1,0.5,positive,positive,all_agree,richarlison starts goals assists fpl pts,1,0.3802719359163329,neutral
2024-07-11,12:05:00,"???? Havertz & Richarlison are now FORWARDS!

Havertz [£8.0m] in PL 23/24
?? 30 starts
?? 13 goals
??? 10 assists
?? 180 fpl pts

Are you interested in any one of them ? #fpl",Tournament window,,euro2024_domain,havertz richarlison forwards havertz starts goals assists fpl pts interested any one fpl,1,0.8683712434030115,0.8030999999999999,1,neutral,1,0.5,positive,positive,all_agree,havertz richarlison now forwards havertz starts goals assists fpl pts interested any one fpl,1,0.2601565277520965,neutral
2024-07-11,12:18:00,"Emlak Konut GYO Genel Müdürü Cengiz Erdemden sonra TOK? Ba?kan? Ömer Bulut da de?i?iyor.
Ömer Bulutun Murat Kurumun yard?mc?s? olmas? bekleniyor.
Bulutun yerine TOK? Ba?kan Yard?mc?s? Levent Sungurun getirilece?i konu?uluyor.",Tournament window,,euro2024_domain,emlak konut gyo genel cengiz erdem den sonra tok kan mer bulut iyor mer bulut murat kurum yard olmas bekleniyor bulut yerine tok kan yard levent sungur getirilece konu uluyor,1,0.7483915107338395,0.5,1,neutral,1,0.5,positive,positive,all_agree,emlak konut gyo genel cengiz erdem den sonra tok kan mer bulut iyor mer bulut murat kurum yard olmas bekleniyor bulut yerine tok kan yard levent sungur getirilece konu uluyor,1,0.014257949410519935,neutral
2024-07-11,12:30:00,"UEFA distributes the vast majority of the EURO's net revenue back into developing European football ??

Tap below to find out how ??",Tournament window,,euro2024_domain,uefa distributes vast majority euro net revenue back developing european football tap find,1,0.8944140066892368,0.5,1,neutral,1,0.5,positive,positive,all_agree,uefa distributes vast majority euro net revenue back into developing european football tap below find how,1,0.044428107798555515,neutral
2024-07-11,13:01:00,"Payet ballin' ??

#UEL",Tournament window,,euro2024_domain,payet ballin uel,1,0.5620084930713029,0.5,1,neutral,1,0.5,positive,positive,all_agree,payet ballin uel,1,0.15995012952175652,neutral
2024-07-11,13:24:00,"?? #ESPENG: Alle Infos zum #EURO2024-Finale ??

de.uefa.com/euro2024/news/02",Tournament window,,euro2024_domain,espeng alle infos zum euro finale uefa com euro news,1,0.8281821415850587,0.5,1,neutral,1,0.5,positive,positive,all_agree,espeng alle infos zum euro finale uefa com euro news,1,0.28914675646558646,neutral
2024-07-11,14:00:00,"More first qualifying round action today!

Tap below for updates! ??

#UECL",Tournament window,,euro2024_domain,first qualifying round action today tap updates uecl,1,0.7620301752813353,0.5,1,neutral,1,0.5,positive,positive,all_agree,more first qualifying round action today tap below updates uecl,1,0.035537477311353705,neutral
2024-07-11,14:53:00,Türkiyenin en büyük baronlar davas?nda tutuklu san?k kalmam??t?. Savc?l???n itiraz? üzerine 5 gün sonra tahliye edilen 7 san???n yeniden tutuklanmas?na karar verildi.,Tournament window,,euro2024_domain,rkiye nin baronlar davas nda tutuklu san kalmam savc itiraz zerine sonra tahliye edilen san yeniden tutuklanmas karar verildi,1,0.7736734982072252,0.5,1,neutral,1,0.5,positive,positive,all_agree,rkiye nin baronlar davas nda tutuklu san kalmam savc itiraz zerine sonra tahliye edilen san yeniden tutuklanmas karar verildi,1,0.14356460006489666,neutral
2024-07-11,14:55:00,"Dilan-Engin Polat cezaevinden ç?kacak m?? ?smail Saymaz (@ismailsaymaz) bilinmeyen detaylar? anlatt?!

yewtu.be/9dlZHhsu1o4",Tournament window,,euro2024_domain,dilan engin polat cezaevinden kacak smail saymaz bilinmeyen detaylar anlatt yewtu dlzhhsu,1,0.5620084930713029,0.5,1,neutral,1,0.5,positive,positive,all_agree,dilan engin polat cezaevinden kacak smail saymaz bilinmeyen detaylar anlatt yewtu dlzhhsu,1,0.17736168019167406,neutral
2024-07-11,14:58:00,"De?erli arkada?lar?m Etkin ve Simgenin annesi Selma Demirel Memi?o?lu, sevgili Selma teyze hayat?n? kaybetti.
Selma teyzeye Allahtan rahmet, çocuklar? Etkin ve Simgeye ve di?er yak?nlar?na sab?r diliyorum.",Tournament window,,euro2024_domain,erli arkada lar etkin simge nin annesi selma demirel memi sevgili selma teyze hayat kaybetti selma teyzeye allahtan rahmet ocuklar etkin simge yak nlar sab diliyorum,0,0.3845854358612255,0.5,1,neutral,1,0.5,negative,positive,all_disagree,erli arkada lar etkin simge nin annesi selma demirel memi sevgili selma teyze hayat kaybetti selma teyzeye allahtan rahmet ocuklar etkin simge yak nlar sab diliyorum,2,0.43147951519241207,positive
2024-07-11,15:00:00,"Hitting a rabona finish from there ??

?? Lamela 

#UEL",Tournament window,,euro2024_domain,hitting rabona finish lamela uel,1,0.5184822505423741,0.5,1,neutral,1,0.5,positive,positive,all_agree,hitting rabona finish there lamela uel,1,0.15336535338527124,neutral
2024-07-11,15:13:00,"???? The face when you suddenly have Sunday night plans...

#EURO2024",Tournament window,,euro2024_domain,face suddenly sunday night plans euro,0,0.4853399604177928,0.5,1,positive,1,0.85,negative,positive,2_positive,face when suddenly sunday night plans euro,1,0.19986528817023286,neutral
2024-07-11,15:23:00,"Coming ??: #Paris2024!

The full squads for both the mens and womens competitions at the upcoming Olympic Football Tournaments have been confirmed:",Tournament window,,euro2024_domain,coming paris full squads men women competitions upcoming olympic football tournaments confirmed,1,0.887159122518849,0.5,1,neutral,1,0.5,positive,positive,all_agree,coming paris full squads both men women competitions upcoming olympic football tournaments confirmed,1,0.11280960924952478,neutral
2024-07-11,15:30:00,"Rice x Walker ??

@EURO2024 || #UCL",Tournament window,,euro2024_domain,rice walker ucl,1,0.5767213644150833,0.5,1,neutral,1,0.5,positive,positive,all_agree,rice walker ucl,1,0.007701805560097723,neutral
2024-07-11,16:03:00,"Scamacca shot power ??

#UECL",Tournament window,,euro2024_domain,scamacca shot power uecl,0,0.2246120553554568,0.5,1,neutral,1,0.5,negative,positive,all_disagree,scamacca shot power uecl,0,0.05184483733283174,negative
